Rank	Score	ORPHA_ID	Disease_Name	Matched_Phenotype	Causative_Gene
2704	0.09101943026198508	ORPHA:973	adactylia, unilateral	HP:0001163	
2704	0.09101943026198508	ORPHA:2091	multinodular goiter-cystic kidney-polydactyly syndrome	HP:0000003	
2704	0.09101943026198508	ORPHA:140905	hyperlipidemia due to hepatic triglyceride lipase deficiency	HP:0001013	LIPC
2704	0.09101943026198508	ORPHA:85175	Astley-Kendall dysplasia	HP:0002703	
2704	0.09101943026198508	ORPHA:79406	late-onset junctional epidermolysis bullosa	HP:0000079	COL17A1
2704	0.09101943026198508	ORPHA:1216	neuronopathy, distal hereditary motor, autosomal dominant 8	HP:0001252	TRPV4
2704	0.09101943026198508	ORPHA:75325	osteosclerosis-ichthyosis-premature ovarian failure syndrome	HP:0008064	
2704	0.09101943026198508	ORPHA:168	loose anagen syndrome	HP:0000612	
2704	0.09101943026198508	ORPHA:79410	pretibial dystrophic epidermolysis bullosa	HP:0000079	COL7A1
2704	0.09101943026198508	ORPHA:243343	dimethylglycine dehydrogenase deficiency	HP:0001939	DMGDH
2704	0.09101943026198508	ORPHA:1208	pulmonary atresia-intact ventricular septum syndrome	HP:0001622	
2704	0.09101943026198508	ORPHA:1962	exostoses-anetodermia-brachydactyly type E syndrome	HP:0002762	
2704	0.09101943026198508	ORPHA:2408	Lowe-Kohn-Cohen syndrome	HP:0000112	
2704	0.09101943026198508	ORPHA:1144	arthrogryposis-like hand anomaly-sensorineural deafness syndrome	HP:0000407	
2704	0.09101943026198508	ORPHA:3471	Young syndrome	HP:0000144	
2704	0.09101943026198508	ORPHA:217622	dilated cardiomyopathy 1J	HP:0000365	EYA4
2704	0.09101943026198508	ORPHA:2917	polydactyly-myopia syndrome	HP:0000023	
2704	0.09101943026198508	ORPHA:1276	brachydactyly-arterial hypertension syndrome	HP:0000822	PDE3A
2704	0.09101943026198508	ORPHA:1336	hyperkeratosis-hyperpigmentation syndrome	HP:0000962	
2704	0.09101943026198508	ORPHA:69063	congenital membranous nephropathy due to maternal anti-neutral endopeptidase alloimmunization	HP:0000083	MME
2704	0.09101943026198508	ORPHA:231237	delta-beta-thalassemia	HP:0001903	HBB,HBD,HBG1
2704	0.09101943026198508	ORPHA:2291	congenital velopharyngeal incompetence	HP:0000174	
2704	0.09101943026198508	ORPHA:2206	diffuse idiopathic skeletal hyperostosis	HP:0000925	
2704	0.09101943026198508	ORPHA:3314	Thiemann disease, familial form	HP:0000944	
2704	0.09101943026198508	ORPHA:2111	Graham-Boyle-Troxell syndrome	HP:0000003	
2704	0.09101943026198508	ORPHA:231242	hemoglobin C-beta-thalassemia syndrome	HP:0001744	HBB
2704	0.09101943026198508	ORPHA:64745	pruritic urticarial papules and plaques of pregnancy	HP:0000976	
2704	0.09101943026198508	ORPHA:85169	familial digital arthropathy-brachydactyly	HP:0001156	TRPV4
2704	0.09101943026198508	ORPHA:50809	talo-patello-scaphoid osteolysis	HP:0003037	
2704	0.09101943026198508	ORPHA:281127	acral self-healing collodion baby	HP:0007514	TGM1
2704	0.09101943026198508	ORPHA:3408	Upington disease	HP:0002829	
2704	0.09101943026198508	ORPHA:2252	radial hypoplasia-triphalangeal thumbs-hypospadias-maxillary diastema syndrome	HP:0000047	
2704	0.09101943026198508	ORPHA:55654	hypotrichosis simplex	HP:0000535	LPAR6,RPL21,SNRPE,APCDD1,LIPH,DSG4,LSS
2704	0.09101943026198508	ORPHA:988	tibia, hypoplasia or aplasia of, with polydactyly	HP:0002991	SHH,LMBR1
2704	0.09101943026198508	ORPHA:79411	transient bullous dermolysis of the newborn	HP:0000079	COL7A1
2704	0.09101943026198508	ORPHA:71289	radio-ulnar synostosis-amegakaryocytic thrombocytopenia syndrome	HP:0000407	HOXA11,MECOM
2704	0.09101943026198508	ORPHA:2064	posterior fusion of lumbosacral vertebrae-blepharoptosis syndrome	HP:0000508	
2704	0.09101943026198508	ORPHA:98797	isochromosomy Yp	HP:0000027	
2704	0.09101943026198508	ORPHA:1646	partial chromosome Y deletion	HP:0000028	RBMY1A1,DAZ1,TSPY1,DAZ2,DAZ3,DAZ4,USP9Y,DDX3Y
2704	0.09101943026198508	ORPHA:3366	isolated trigonocephaly	HP:0000243	FREM1,FGFR1
2704	0.09101943026198508	ORPHA:90044	familial pseudohyperkalemia	HP:0000822	ABCB6
2704	0.09101943026198508	ORPHA:3023	external auditory canal atresia-vertical talus-hypertelorism syndrome	HP:0000316	
2704	0.09101943026198508	ORPHA:1077	tooth ankylosis	HP:0000303	
2704	0.09101943026198508	ORPHA:69744	circumscribed palmoplantar hypokeratosis	HP:0001227	
2704	0.09101943026198508	ORPHA:88621	ichthyosis prematurity syndrome	HP:0001622	SLC27A4
2704	0.09101943026198508	ORPHA:90157	drug-induced localized lipodystrophy	HP:0000953	
2704	0.09101943026198508	ORPHA:70592	immunodeficiency 67	HP:0001875	MYD88,IRAK4
2704	0.09101943026198508	ORPHA:3269	congenital radioulnar synostosis	HP:0001159	SMAD6
2704	0.09101943026198508	ORPHA:42665	Tietz syndrome	HP:0000365	MITF
2704	0.09101943026198508	ORPHA:83461	congenital primary aphakia	HP:0000504	FOXE3
2704	0.09101943026198508	ORPHA:33408	bullous lichen planus	HP:0000989	
2704	0.09101943026198508	ORPHA:2027	gingival fibromatosis-progressive deafness syndrome	HP:0000169	
2704	0.09101943026198508	ORPHA:3294	extensor tendons of finger anomalies	HP:0000939	
2704	0.09101943026198508	ORPHA:1202	larynx atresia	HP:0001601	
2704	0.09101943026198508	ORPHA:66518	short fifth metacarpals-insulin resistance syndrome	HP:0000842	
2704	0.09101943026198508	ORPHA:718	isolated Pierre-Robin syndrome	HP:0000162	SOX9
2704	0.09101943026198508	ORPHA:50943	keratolytic winter erythema	HP:0000975	CTSB
2704	0.09101943026198508	ORPHA:46532	hereditary persistence of fetal hemoglobin-beta-thalassemia syndrome	HP:0000980	HBB,HBG1,HBG2,KLF1
2704	0.09101943026198508	ORPHA:1490	corneal dystrophy-perceptive deafness syndrome	HP:0000407	SLC4A11
2704	0.09101943026198508	ORPHA:33314	Jessner lymphocytic infiltration of the skin	HP:0000989	
2704	0.09101943026198508	ORPHA:60026	pulmonary nodular lymphoid hyperplasia	HP:0002094	
2704	0.09101943026198508	ORPHA:2613	nail-patella-like renal disease	HP:0000083	LMX1B
2704	0.09101943026198508	ORPHA:157997	benign cephalic histiocytosis	HP:0000988	
2704	0.09101943026198508	ORPHA:231393	beta-thalassemia-X-linked thrombocytopenia syndrome	HP:0001744	GATA1
2704	0.09101943026198508	ORPHA:2838	renal caliceal diverticuli-deafness syndrome	HP:0000072	
2704	0.09101943026198508	ORPHA:93396	brachydactyly type A2	HP:0001773	BMPR1B,BMP2,GDF5
2704	0.09101943026198508	ORPHA:93409	brachydactyly-syndactyly syndrome	HP:0001770	HOXD13
2704	0.09101943026198508	ORPHA:1453	cleidorhizomelic syndrome	HP:0000889	
2704	0.09101943026198508	ORPHA:2007	alar cartilages hypoplasia-coloboma-telecanthus syndrome	HP:0000316	
2704	0.09101943026198508	ORPHA:93394	brachydactyly type A4	HP:0001762	
2704	0.09101943026198508	ORPHA:1547	cryptomicrotia-brachydactyly-excess fingertip arch syndrome	HP:0000048	
2704	0.09101943026198508	ORPHA:1811	odontomicronychial dysplasia	HP:0000164	
2704	0.09101943026198508	ORPHA:228277	familial anetoderma	HP:0002705	
2704	0.09101943026198508	ORPHA:2779	osteopathia striata-pigmentary dermopathy-white forelock syndrome	HP:0000940	
2704	0.09101943026198508	ORPHA:1892	ectrodactyly-polydactyly syndrome	HP:0001156	
2704	0.09101943026198508	ORPHA:231736	microcornea-posterior megalolenticonus-persistent fetal vasculature-coloboma syndrome	HP:0000482	
2704	0.09101943026198508	ORPHA:2297	insulin-resistance syndrome type A	HP:0000823	INSR
2704	0.09101943026198508	ORPHA:3004	mirror polydactyly-vertebral segmentation-limbs defects syndrome	HP:0001171	
2704	0.09101943026198508	ORPHA:140941	short stature due to primary acid-labile subunit deficiency	HP:0000347	IGFALS
2704	0.09101943026198508	ORPHA:217266	BNAR syndrome	HP:0000104	FREM1
2704	0.09101943026198508	ORPHA:314802	short stature due to partial GHR deficiency	HP:0000823	GHR
2704	0.09101943026198508	ORPHA:158687	lethal acantholytic epidermolysis bullosa	HP:0000695	JUP,DSP
2704	0.09101943026198508	ORPHA:444	Marie Unna hereditary hypotrichosis	HP:0001596	HR,EPS8L3
2704	0.09101943026198508	ORPHA:289601	hereditary arterial and articular multiple calcification syndrome	HP:0001717	NT5E
2704	0.09101943026198508	ORPHA:2760	OSLAM syndrome	HP:0000670	
2704	0.09101943026198508	ORPHA:1509	coxopodopatellar syndrome	HP:0001385	TBX4
2704	0.09101943026198508	ORPHA:2698	Bart-Pumphrey syndrome	HP:0000407	GJB2
2704	0.09101943026198508	ORPHA:293621	X-linked endothelial corneal dystrophy	HP:0000565	
2704	0.09101943026198508	ORPHA:1653	dentin dysplasia	HP:0000682	
2704	0.09101943026198508	ORPHA:48	congenital bilateral absence of vas deferens	HP:0000798	CFTR,ADGRG2
2704	0.09101943026198508	ORPHA:90023	primary immunodeficiency syndrome due to p14 deficiency	HP:0000280	LAMTOR2
2704	0.09101943026198508	ORPHA:309108	pancreatic colipase deficiency	HP:0001081	
2704	0.09101943026198508	ORPHA:346	Quinquaud's folliculitis decalvans	HP:0001581	
2704	0.09101943026198508	ORPHA:2373	congenital laryngomalacia	HP:0000175	
2704	0.09101943026198508	ORPHA:75373	progressive bifocal chorioretinal atrophy	HP:0000505	
2704	0.09101943026198508	ORPHA:35612	nanophthalmia	HP:0000486	BEST1,TMEM98,OTX2,MFRP,SIX6,CRB1,PRSS56,ALDH1A3,SOX2,RAX
2704	0.09101943026198508	ORPHA:140933	linear atrophoderma of Moulin	HP:0000989	
2704	0.09101943026198508	ORPHA:1377	cataract - microcornea syndrome	HP:0000482	CRYAA,CRYBA4,CRYBB1,CRYBB2,CRYGC,CRYGD,GJA8,MAF
2704	0.09101943026198508	ORPHA:1574	retinal degeneration-nanophthalmos-glaucoma syndrome	HP:0000505	
2704	0.09101943026198508	ORPHA:250923	isolated aniridia	HP:0000501	PAX6,FOXC1,TRIM44
2704	0.09101943026198508	ORPHA:66630	congenital pseudoarthrosis of clavicle	HP:0000891	
2704	0.09101943026198508	ORPHA:57782	Mazabraud syndrome	HP:0000924	GNAS
2704	0.09101943026198508	ORPHA:3406	ulerythema ophryogenesis	HP:0000534	
2704	0.09101943026198508	ORPHA:95159	hepatoerythropoietic porphyria	HP:0000963	UROD
2704	0.09101943026198508	ORPHA:79149	dermochondrocorneal dystrophy	HP:0000924	
2704	0.09101943026198508	ORPHA:737	porokeratosis plantaris palmaris et disseminata	HP:0000982	
2704	0.09101943026198508	ORPHA:98849	systemic mastocytosis with an associated clonal hematologic non-mast cell lineage disease	HP:0001880	ASXL1,KIT,SRSF2,TET2
2704	0.09101943026198508	ORPHA:139414	congenital panfollicular nevus	HP:0000962	
2704	0.09101943026198508	ORPHA:168796	heart-hand syndrome, Slovenian type	HP:0001156	LMNA
2704	0.09101943026198508	ORPHA:3111	Rotor syndrome	HP:0000952	SLCO1B3,SLCO1B1
2704	0.09101943026198508	ORPHA:2253	foveal hypoplasia-presenile cataract syndrome	HP:0000478	PAX6
2704	0.09101943026198508	ORPHA:294	fetal cytomegalovirus syndrome	HP:0000407	
2704	0.09101943026198508	ORPHA:315	erythrokeratoderma en cocardes	HP:0000962	
2704	0.09101943026198508	ORPHA:1195	atransferrinemia	HP:0000821	TF
2704	0.09101943026198508	ORPHA:93406	syndactyly type 5	HP:0001440	HOXD13
2704	0.09101943026198508	ORPHA:2972	non-eruption of teeth-maxillary hypoplasia-genu valgum syndrome	HP:0000272	
2704	0.09101943026198508	ORPHA:3034	delayed membranous cranial ossification	HP:0000269	
2704	0.09101943026198508	ORPHA:168555	spondylometaphyseal dysplasia, A4 type	HP:0000926	
2704	0.09101943026198508	ORPHA:98798	isochromosomy Yq	HP:0000027	
2704	0.09101943026198508	ORPHA:2768	Blount disease	HP:0002815	
2704	0.09101943026198508	ORPHA:53697	gnathodiaphyseal dysplasia	HP:0000935	ANO5
2704	0.09101943026198508	ORPHA:79400	epidermolysis bullosa simplex 1C, localized	HP:0000975	KRT14,KRT5
2704	0.09101943026198508	ORPHA:1570	symbrachydactyly of hands and feet	HP:0002650	
2704	0.09101943026198508	ORPHA:83619	macrostomia-preauricular tags-external ophthalmoplegia syndrome	HP:0000154	
2704	0.09101943026198508	ORPHA:79503	ichthyosis hystrix of Curth-Macklin	HP:0000962	KRT1
2704	0.09101943026198508	ORPHA:169	ringed hair disease	HP:0002213	
2704	0.09101943026198508	ORPHA:1918	fetal minoxidil syndrome	HP:0000028	
2704	0.09101943026198508	ORPHA:97341	persistent placoid maculopathy	HP:0000646	
2704	0.09101943026198508	ORPHA:2295	joint laxity, familial	HP:0000023	
2704	0.09101943026198508	ORPHA:228190	patent ductus arteriosus-bicuspid aortic valve-hand anomalies syndrome	HP:0000271	
2704	0.09101943026198508	ORPHA:1506	thin ribs-tubular bones-dysmorphism syndrome	HP:0000174	
2704	0.09101943026198508	ORPHA:158025	hereditary progressive mucinous histiocytosis	HP:0000989	
2704	0.09101943026198508	ORPHA:384	palmoplantar keratoderma-sclerodactyly syndrome	HP:0000958	SMARCAD1
2704	0.09101943026198508	ORPHA:2229	dilated cardiomyopathy-hypergonadotropic hypogonadism syndrome	HP:0000147	LMNA
2704	0.09101943026198508	ORPHA:839	congenital nephrotic syndrome, Finnish type	HP:0000091	NPHS1
2704	0.09101943026198508	ORPHA:154	familial isolated dilated cardiomyopathy	HP:0000407	VCL,VEZF1,PPCS,GET3,PLN,PSEN1,PSEN2,RAF1,PRDM16,ACTC1,ACTN2,TXNRD2,CAP2,DOLK,CRYAB,DES,DMD,DSG2,DSP,ABCC9,LAMA4,LMOD2,TAFAZZIN,LDB3,FKTN,FHL2,MYBPC3,MYH6,MYH7,TAF1A,TMPO,TNNC1,TNNI3,TNNT2,TPM1,TTN,JPH2,MYPN,GATAD1,HAND2,BAG3,BAG5,RPL3L,SCN5A,SDHA,SGCD,TCAP,ANKRD1,CSRP3,RBM20,NEXN,LMNA
2704	0.09101943026198508	ORPHA:922	familial nasal acilia	HP:0002094	
2704	0.09101943026198508	ORPHA:90160	pressure-induced localized lipoatrophy	HP:0003758	
2704	0.09101943026198508	ORPHA:3377	trismus-pseudocamptodactyly syndrome	HP:0000303	MYH8
2704	0.09101943026198508	ORPHA:2024	hereditary gingival fibromatosis	HP:0000169	REST,SOS1
2704	0.09101943026198508	ORPHA:171719	cutis laxa - Marfanoid syndrome	HP:0000776	
2704	0.09101943026198508	ORPHA:3467	hereditary xanthinuria	HP:0000010	
2704	0.09101943026198508	ORPHA:3400	aorto-ventricular tunnel	HP:0001635	
2704	0.09101943026198508	ORPHA:752	46,XY disorder of sex development due to 17-beta-hydroxysteroid dehydrogenase 3 deficiency	HP:0000028	HSD17B3
2704	0.09101943026198508	ORPHA:158008	papular xanthoma	HP:0001013	
2704	0.09101943026198508	ORPHA:1069	aniridia-absent patella syndrome	HP:0000023	
2704	0.09101943026198508	ORPHA:73229	autosomal dominant familial hematuria-retinal arteriolar tortuosity-contractures syndrome	HP:0000083	COL4A1
2704	0.09101943026198508	ORPHA:35710	glucose-galactose malabsorption	HP:0000083	SLC5A1
2704	0.09101943026198508	ORPHA:145	hereditary breast ovarian cancer syndrome	HP:0002861	BRCA1,BRCA2,ATM,PTEN,RAD51,RAD51C,RAD51D,RAD50,CHEK2,MRE11,NBN,TP53,BRIP1,PALB2,BARD1
2704	0.09101943026198508	ORPHA:79152	disseminated superficial actinic porokeratosis	HP:0000989	SLC17A9,FDPS,MVD,MVK
2704	0.09101943026198508	ORPHA:2668	nephropathy - deafness - hyperparathyroidism syndrome	HP:0000083	
2704	0.09101943026198508	ORPHA:2808	laryngeal abductor paralysis	HP:0001601	
2704	0.09101943026198508	ORPHA:871	progressive familial heart block	HP:0001279	NKX2-5,SCN1B,SCN5A,TRPM4
2704	0.09101943026198508	ORPHA:140908	brachydactyly type B2	HP:0001773	NOG
2704	0.09101943026198508	ORPHA:93405	syndactyly type 4	HP:0001161	SHH,LMBR1
2704	0.09101943026198508	ORPHA:2010	cleft palate-stapes fixation-oligodontia syndrome	HP:0000175	
2704	0.09101943026198508	ORPHA:931	acheiropody	HP:0000944	LMBR1
2704	0.09101943026198508	ORPHA:1319	camptobrachydactyly	HP:0001153	
2704	0.09101943026198508	ORPHA:1471	coloboma of macula-brachydactyly type B syndrome	HP:0000104	
2704	0.09101943026198508	ORPHA:2200	focal palmoplantar and gingival keratoderma	HP:0000212	
2704	0.09101943026198508	ORPHA:1146	digitotalar dysmorphism	HP:0000160	NALCN,MYBPC1,MYH3,TNNI2,TNNT3,TPM2
2704	0.09101943026198508	ORPHA:2669	nephrosis-deafness-urinary tract-digital malformations syndrome	HP:0000079	
2704	0.09101943026198508	ORPHA:439232	AApoAIV amyloidosis	HP:0000092	
2704	0.09101943026198508	ORPHA:1986	Gollop-Wolfgang complex	HP:0004058	BHLHA9
2704	0.09101943026198508	ORPHA:1241	Bencze syndrome	HP:0000176	
2704	0.09101943026198508	ORPHA:178333	Aland island eye disease	HP:0000483	CACNA1F
2704	0.09101943026198508	ORPHA:1658	absence of fingerprints-congenital milia syndrome	HP:0000963	SMARCAD1
2704	0.09101943026198508	ORPHA:90159	panniculitis and localized lipodystrophy	HP:0003493	
2704	0.09101943026198508	ORPHA:93283	spondyloepiphyseal dysplasia, Kimberley type	HP:0000926	ACAN
2704	0.09101943026198508	ORPHA:495	transgrediens et progrediens palmoplantar keratoderma	HP:0000958	
2704	0.09101943026198508	ORPHA:93304	autosomal dominant brachyolmia	HP:0000926	TRPV4
2704	0.09101943026198508	ORPHA:3266	humero-radio-ulnar synostosis	HP:0000069	
2704	0.09101943026198508	ORPHA:65282	arrhythmogenic cardiomyopathy with wooly hair and keratoderma	HP:0001635	DSP
2704	0.09101943026198508	ORPHA:397685	familial hyperprolactinemia	HP:0000132	PRLR
2704	0.09101943026198508	ORPHA:89838	epidermolysis bullosa simplex 1D, generalized, intermediate or severe, autosomal recessive	HP:0000670	KRT14
2704	0.09101943026198508	ORPHA:67044	thrombocytopenia with congenital dyserythropoietic anemia	HP:0000028	GATA1
2704	0.09101943026198508	ORPHA:79433	oculocutaneous albinism type 3	HP:0000486	TYRP1
2704	0.09101943026198508	ORPHA:1954	congenital lethal erythroderma	HP:0000958	
2704	0.09101943026198508	ORPHA:2337	palmoplantar keratoderma, Bothnian type	HP:0000989	AQP5
2704	0.09101943026198508	ORPHA:222	erosive pustular dermatosis of the scalp	HP:0001595	
2704	0.09101943026198508	ORPHA:1508	coxoauricular syndrome	HP:0000365	
2704	0.09101943026198508	ORPHA:2310	absence deformity of leg-cataract syndrome	HP:0000505	
2704	0.09101943026198508	ORPHA:38	punctate palmoplantar keratoderma type III	HP:0000962	CCDC91
2704	0.09101943026198508	ORPHA:50942	striate palmoplantar keratoderma	HP:0000982	DSG1,DSP,KRT1
2704	0.09101943026198508	ORPHA:83620	congenital malabsorptive diarrhea 4	HP:0001409	NEUROG3
2704	0.09101943026198508	ORPHA:409	hyperkeratosis lenticularis perstans	HP:0000989	
2704	0.09101943026198508	ORPHA:3405	umbilical cord ulceration-intestinal atresia syndrome	HP:0001195	
2704	0.09101943026198508	ORPHA:1937	Eng-Strom syndrome	HP:0000767	
2704	0.09101943026198508	ORPHA:51083	short QT syndrome	HP:0001279	CACNA2D1,KCNH2,KCNJ2,KCNQ1,SLC4A3
2704	0.09101943026198508	ORPHA:79501	punctate palmoplantar keratoderma type 1	HP:0000982	COL14A1,AAGAB
2704	0.09101943026198508	ORPHA:295	fetal parvovirus syndrome	HP:0000478	
2704	0.09101943026198508	ORPHA:401942	familial median cleft of the upper and lower lips	HP:0000161	
2704	0.09101943026198508	ORPHA:1487	Cooks syndrome	HP:0001156	
2704	0.09101943026198508	ORPHA:79397	epidermolysis bullosa simplex 2F, with mottled pigmentation	HP:0000978	KRT14,KRT5
2704	0.09101943026198508	ORPHA:3361	trichodysplasia-xeroderma syndrome	HP:0000535	
2704	0.09101943026198508	ORPHA:79395	loricrin keratoderma	HP:0000407	LORICRIN
2704	0.09101943026198508	ORPHA:1433	choroidal atrophy-alopecia syndrome	HP:0000505	
2704	0.09101943026198508	ORPHA:1808	hidrotic ectodermal dysplasia, Christianson-Fourie type	HP:0000653	
2704	0.09101943026198508	ORPHA:114	auriculoosteodysplasia	HP:0000400	
2704	0.09101943026198508	ORPHA:85174	pseudodiastrophic dysplasia	HP:0000272	
2704	0.09101943026198508	ORPHA:1262	B̦̦k syndrome	HP:0000164	
2704	0.09101943026198508	ORPHA:75497	X-linked Ehlers-Danlos syndrome	HP:0000023	FLNA
2704	0.09101943026198508	ORPHA:2016	cleft palate-lateral synechia syndrome	HP:0000160	
2704	0.09101943026198508	ORPHA:3104	Robin sequence-oligodactyly syndrome	HP:0000162	
2704	0.09101943026198508	ORPHA:1259	blepharoptosis-myopia-ectopia lentis syndrome	HP:0000269	
2704	0.09101943026198508	ORPHA:85438	enthesitis-related juvenile idiopathic arthritis	HP:0000689	
2704	0.09101943026198508	ORPHA:2867	short stature, Brussels type	HP:0000085	
2704	0.09101943026198508	ORPHA:1264	tricho-retino-dento-digital syndrome	HP:0000164	
2704	0.09101943026198508	ORPHA:2536	microcornea-glaucoma-absent frontal sinuses syndrome	HP:0000286	
2704	0.09101943026198508	ORPHA:1373	cataract-aberrant oral frenula-growth delay syndrome	HP:0000023	
2704	0.09101943026198508	ORPHA:126	blepharophimosis, ptosis, and epicanthus inversus syndrome	HP:0000286	
2704	0.09101943026198508	ORPHA:85410	oligoarticular juvenile idiopathic arthritis	HP:0001094	STAT4,ANKRD55,PTPN22,PTPN2,CD247,IL2RA,IL2RB
2704	0.09101943026198508	ORPHA:1040	metaphyseal anadysplasia	HP:0000944	MMP13,MMP9
2704	0.09101943026198508	ORPHA:2222	hypertrichosis lanuginosa congenita	HP:0000164	
2704	0.09101943026198508	ORPHA:231154	combined immunodeficiency due to partial RAG1 deficiency	HP:0001744	RAG1
2704	0.09101943026198508	ORPHA:1366	autosomal recessive palmoplantar keratoderma and congenital alopecia	HP:0000505	LSS
2704	0.09101943026198508	ORPHA:438274	GCGR-related hyperglucagonemia	HP:0000819	GCGR
2704	0.09101943026198508	ORPHA:371	glycogen storage disease VII	HP:0001324	PFKM
2704	0.09101943026198508	ORPHA:2374	congenital laryngeal web	HP:0001601	
2704	0.09101943026198508	ORPHA:103910	congenital enterocyte heparan sulfate deficiency	HP:0000969	
2704	0.09101943026198508	ORPHA:79278	autosomal erythropoietic protoporphyria	HP:0000964	FECH
2704	0.09101943026198508	ORPHA:676	hereditary chronic pancreatitis	HP:0000819	TRPV6,CTRC,SPINK1,PRSS2,CPA1,CASR,CLDN2,PRSS1
2704	0.09101943026198508	ORPHA:122	Birt-Hogg-Dube syndrome 1	HP:0001012	FLCN,PRDM10
2704	0.09101943026198508	ORPHA:53296	familial cutaneous collagenoma	HP:0001000	
2704	0.09101943026198508	ORPHA:617	congenital primary megaureter	HP:0000010	
2704	0.09101943026198508	ORPHA:33402	pediatric hepatocellular carcinoma	HP:0001395	CTNNB1,MET
2704	0.09101943026198508	ORPHA:313906	congenital pancreatic cyst	HP:0000952	
2704	0.09101943026198508	ORPHA:95429	angioma serpiginosum	HP:0007797	
2704	0.09101943026198508	ORPHA:493	familial keratoacanthoma	HP:0000962	
2704	0.09101943026198508	ORPHA:2104	dysmorphism-pectus carinatum-joint laxity syndrome	HP:0000272	
2704	0.09101943026198508	ORPHA:69087	Naegeli-Franceschetti-Jadassohn syndrome	HP:0000682	KRT14
2704	0.09101943026198508	ORPHA:97336	panner disease	HP:0001377	
2704	0.09101943026198508	ORPHA:2364	glycogen storage disease due to lactate dehydrogenase deficiency	HP:0000083	
2704	0.09101943026198508	ORPHA:1275	brachydactyly-elbow wrist dysplasia syndrome	HP:0000256	PITX1,MACROH2A1
2704	0.09101943026198508	ORPHA:2722	odonto-onycho dysplasia-alopecia syndrome	HP:0000535	
2704	0.09101943026198508	ORPHA:1952	pacman dysplasia	HP:0000601	
2704	0.09101943026198508	ORPHA:2019	femur-fibula-ulna complex	HP:0001171	
2704	0.09101943026198508	ORPHA:505	Graham Little-Piccardi-Lassueur syndrome	HP:0000989	HLA-DRA
2704	0.09101943026198508	ORPHA:2118	hawkinsinuria	HP:0000821	HPD
2704	0.09101943026198508	ORPHA:436274	pseudoxanthoma elasticum-like skin manifestations with retinitis pigmentosa	HP:0000486	GGCX
2704	0.09101943026198508	ORPHA:2935	crossed polysyndactyly	HP:0000288	
2704	0.09101943026198508	ORPHA:393	46,XX testicular disorder of sex development	HP:0000026	SRY,NR5A1,NR0B1,SOX3,SOX9
2704	0.09101943026198508	ORPHA:93321	radial hemimelia	HP:0001172	SHH,LMBR1
2704	0.09101943026198508	ORPHA:2114	hip dysplasia, Beukes type	HP:0001385	UFSP2
2704	0.09101943026198508	ORPHA:2285	primary basilar invagination	HP:0000470	
2704	0.09101943026198508	ORPHA:89843	dystrophic epidermolysis bullosa pruriginosa	HP:0000152	COL7A1
2704	0.09101943026198508	ORPHA:90158	idiopathic localized lipodystrophy	HP:0000953	
2704	0.09101943026198508	ORPHA:2432	macrosomia-microphthalmia-cleft palate syndrome	HP:0000235	
2704	0.09101943026198508	ORPHA:1879	melorheostosis with osteopoikilosis	HP:0000822	LEMD3
2704	0.09101943026198508	ORPHA:2196	renal hypomagnesemia 5 with ocular involvement	HP:0000023	CLDN19
2704	0.09101943026198508	ORPHA:455	superficial epidermolytic ichthyosis	HP:0000963	KRT2
2704	0.09101943026198508	ORPHA:91130	cardiomyopathy-hypotonia-lactic acidosis syndrome	HP:0000961	SLC25A3
2704	0.09101943026198508	ORPHA:129	pseudopelade of Brocq	HP:0001581	
2704	0.09101943026198508	ORPHA:75563	X-linked sideroblastic anemia 1	HP:0000953	ALAS2
2704	0.09101943026198508	ORPHA:1200	choanal atresia-hearing loss-cardiac defects-craniofacial dysmorphism syndrome	HP:0000174	TXNL4A,POLR1A
2704	0.09101943026198508	ORPHA:171844	blindness - scoliosis - arachnodactyly syndrome	HP:0000486	
2704	0.09101943026198508	ORPHA:79303	congenital bile acid synthesis defect 2	HP:0000939	AKR1D1
2704	0.09101943026198508	ORPHA:93109	congenital megacalycosis	HP:0000010	
2704	0.09101943026198508	ORPHA:314811	short stature due to GHSR deficiency	HP:0000823	GHSR
2704	0.09101943026198508	ORPHA:976	adenine phosphoribosyltransferase deficiency	HP:0000010	APRT
2704	0.09101943026198508	ORPHA:971	acrorenal syndrome	HP:0000083	
2704	0.09101943026198508	ORPHA:3189	congenital pulmonary valve stenosis	HP:0001602	
2704	0.09101943026198508	ORPHA:79325	ALG8-congenital disorder of glycosylation	HP:0000091	ALG8
2704	0.09101943026198508	ORPHA:492	proliferating trichilemmal cyst	HP:0002209	
2704	0.09101943026198508	ORPHA:1134	arrhinia	HP:0000316	
2704	0.09101943026198508	ORPHA:1927	Emery-Nelson syndrome	HP:0000218	
2704	0.09101943026198508	ORPHA:2975	46,XX disorder of sex development-skeletal anomalies syndrome	HP:0000061	
2704	0.09101943026198508	ORPHA:3238	cardiospondylocarpofacial syndrome	HP:0000405	MAP3K7
2704	0.09101943026198508	ORPHA:3237	multiple synostoses syndrome	HP:0000324	FGF9,GDF6,NOG,GDF5
2704	0.09101943026198508	ORPHA:1410	uncombable hair syndrome	HP:0001595	TGM3,PADI3
2704	0.09101943026198508	ORPHA:1355	congenital heart defect-round face-developmental delay syndrome	HP:0000047	
